File,WaveData20230730_043.csv,
Date/Time,23-07-30/05:46,

Center Wavelength,1450,nm
Span Wavelength,500,nm
Start Wavelength,1200,nm
Stop Wavelength,1700,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,1.0,nm
Actual Resolution,1.024,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,2001,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Pulse Mode,Off,

Trace,A
1437.750000,2.2370E-005
1438.000000,2.4340E-005
1438.250000,2.6730E-005
1438.500000,2.9420E-005
1438.750000,3.2280E-005
1439.000000,3.4700E-005
1439.250000,3.7260E-005
1439.500000,3.9610E-005
1439.750000,4.1820E-005
1440.000000,4.3830E-005
1440.250000,4.5640E-005
1440.500000,4.6690E-005
1440.750000,4.7230E-005
1441.000000,4.6770E-005
1441.250000,4.6300E-005
1441.500000,4.5610E-005
1441.750000,4.4640E-005
1442.000000,4.3750E-005
1442.250000,4.3070E-005
1442.500000,4.1680E-005
1442.750000,4.0540E-005
1443.000000,3.9690E-005
1443.250000,3.8590E-005
1443.500000,3.7740E-005
1443.750000,3.6460E-005
1444.000000,3.4880E-005
1444.250000,3.3300E-005
1444.500000,3.1700E-005
1444.750000,3.0090E-005
1445.000000,2.8550E-005
1445.250000,2.6580E-005
1445.500000,2.4810E-005
1445.750000,2.3710E-005
1446.000000,2.2940E-005
1446.250000,2.3080E-005
1446.500000,2.3560E-005
1446.750000,2.4320E-005
1447.000000,2.5350E-005
1447.250000,2.6810E-005
1447.500000,2.8790E-005
1447.750000,3.1210E-005
1448.000000,3.3960E-005
1448.250000,3.6900E-005
1448.500000,3.9890E-005
1448.750000,4.2930E-005
1449.000000,4.5800E-005
1449.250000,4.8670E-005
1449.500000,5.1010E-005
1449.750000,5.3160E-005
1450.000000,5.5140E-005
1450.250000,5.6160E-005
1450.500000,5.8790E-005
1450.750000,6.1260E-005
1451.000000,6.4570E-005
1451.250000,6.8730E-005
1451.500000,7.1500E-005
1451.750000,7.3990E-005
1452.000000,7.5460E-005
1452.250000,7.6520E-005
1452.500000,7.6820E-005
1452.750000,7.6600E-005
1453.000000,7.5900E-005
1453.250000,7.4080E-005
1453.500000,7.2260E-005
1453.750000,6.9920E-005
1454.000000,6.7170E-005
1454.250000,6.4950E-005
1454.500000,6.2600E-005
1454.750000,6.0890E-005
1455.000000,5.8750E-005
1455.250000,5.7680E-005
1455.500000,5.6690E-005
1455.750000,5.5880E-005
1456.000000,5.5580E-005
1456.250000,5.4900E-005
1456.500000,5.4040E-005
1456.750000,5.3000E-005
1457.000000,5.1990E-005
1457.250000,5.0940E-005
1457.500000,4.9810E-005
1457.750000,4.9000E-005
1458.000000,4.8510E-005
1458.250000,4.8430E-005
1458.500000,4.9040E-005
1458.750000,5.0320E-005
1459.000000,5.1940E-005
1459.250000,5.4180E-005
1459.500000,5.6630E-005
1459.750000,5.9100E-005
1460.000000,6.1320E-005
1460.250000,6.3620E-005
1460.500000,6.6170E-005
1460.750000,6.8040E-005
1461.000000,7.0060E-005
1461.250000,7.1460E-005
1461.500000,7.2450E-005
1461.750000,7.3340E-005
1462.000000,7.4050E-005
1462.250000,7.4690E-005
1462.500000,7.5340E-005
1462.750000,7.5470E-005
1463.000000,7.5910E-005
1463.250000,7.6390E-005
1463.500000,7.6480E-005
1463.750000,7.6660E-005
1464.000000,7.6060E-005
1464.250000,7.5050E-005
1464.500000,7.3180E-005
1464.750000,7.0720E-005
1465.000000,6.7940E-005
1465.250000,6.4770E-005
1465.500000,6.1730E-005
1465.750000,5.8770E-005
1466.000000,5.5970E-005
1466.250000,5.3440E-005
1466.500000,5.0990E-005
1466.750000,4.9150E-005
1467.000000,4.8270E-005
1467.250000,4.7730E-005
1467.500000,4.7300E-005
1467.750000,4.7260E-005
1468.000000,4.7470E-005
1468.250000,4.7760E-005
1468.500000,4.8450E-005
1468.750000,4.9050E-005
1469.000000,4.9280E-005
1469.250000,4.9270E-005
1469.500000,4.9860E-005
1469.750000,5.0560E-005
1470.000000,5.1740E-005
1470.250000,5.3230E-005
1470.500000,5.5350E-005
1470.750000,5.7880E-005
1471.000000,6.1020E-005
1471.250000,6.5440E-005
1471.500000,6.9330E-005
1471.750000,7.3330E-005
1472.000000,7.5840E-005
1472.250000,7.8500E-005
1472.500000,8.1170E-005
1472.750000,8.2860E-005
1473.000000,8.5000E-005
1473.250000,8.5660E-005
1473.500000,8.5120E-005
1473.750000,8.4690E-005
1474.000000,8.3760E-005
1474.250000,8.2960E-005
1474.500000,8.2430E-005
1474.750000,8.2020E-005
1475.000000,8.1780E-005
1475.250000,8.1690E-005
1475.500000,8.1170E-005
1475.750000,8.0940E-005
1476.000000,8.0420E-005
1476.250000,7.9620E-005
1476.500000,7.9030E-005
1476.750000,7.7200E-005
1477.000000,7.5760E-005
1477.250000,7.3940E-005
1477.500000,7.1410E-005
1477.750000,6.9870E-005
1478.000000,6.8300E-005
1478.250000,6.7270E-005
1478.500000,6.7300E-005
1478.750000,6.7330E-005
1479.000000,6.7990E-005
1479.250000,6.8910E-005
1479.500000,7.0420E-005
1479.750000,7.2260E-005
1480.000000,7.3270E-005
1480.250000,7.5090E-005
1480.500000,7.6620E-005
1480.750000,7.8290E-005
1481.000000,8.0440E-005
1481.250000,8.1230E-005
1481.500000,8.1660E-005
1481.750000,8.1950E-005
1482.000000,8.2060E-005
1482.250000,8.3200E-005
1482.500000,8.3690E-005
1482.750000,8.4290E-005
1483.000000,8.4740E-005
1483.250000,8.5040E-005
1483.500000,8.5550E-005
1483.750000,8.5570E-005
1484.000000,8.4940E-005
1484.250000,8.3880E-005
1484.500000,8.2140E-005
1484.750000,8.0290E-005
1485.000000,7.8490E-005
1485.250000,7.6000E-005
1485.500000,7.3490E-005
1485.750000,7.0370E-005
1486.000000,6.7180E-005
1486.250000,6.3930E-005
1486.500000,6.0640E-005
1486.750000,5.7720E-005
1487.000000,5.4830E-005
1487.250000,5.2120E-005
1487.500000,4.9240E-005
1487.750000,4.6130E-005
1488.000000,4.3260E-005
1488.250000,4.0400E-005
1488.500000,3.7450E-005
1488.750000,3.4690E-005
1489.000000,3.1980E-005
1489.250000,2.9400E-005
1489.500000,2.7110E-005
1489.750000,2.4920E-005
1490.000000,2.3180E-005
1490.250000,2.1560E-005
1490.500000,2.0350E-005
1490.750000,1.9730E-005
1491.000000,1.9300E-005
1491.250000,1.9410E-005
1491.500000,1.9680E-005
1491.750000,2.0090E-005
1492.000000,2.0790E-005
1492.250000,2.1490E-005
1492.500000,2.2220E-005
1492.750000,2.2970E-005
1493.000000,2.3440E-005
1493.250000,2.3950E-005
1493.500000,2.4350E-005
1493.750000,2.4480E-005
1494.000000,2.4820E-005
1494.250000,2.4980E-005
1494.500000,2.5330E-005
1494.750000,2.5880E-005
1495.000000,2.6480E-005
1495.250000,2.7170E-005
1495.500000,2.7950E-005
1495.750000,2.8570E-005
1496.000000,2.9170E-005
1496.250000,2.9510E-005
1496.500000,2.9720E-005
1496.750000,2.9900E-005
1497.000000,2.9700E-005
1497.250000,2.9410E-005
1497.500000,2.8890E-005
1497.750000,2.8180E-005
1498.000000,2.7450E-005
1498.250000,2.6570E-005
1498.500000,2.5690E-005
1498.750000,2.4900E-005
1499.000000,2.3850E-005
1499.250000,2.3150E-005
1499.500000,2.2350E-005
1499.750000,2.1520E-005
1500.000000,2.0760E-005
1500.250000,1.9840E-005
1500.500000,1.8910E-005
1500.750000,1.8090E-005
1501.000000,1.7160E-005
1501.250000,1.6270E-005
1501.500000,1.5530E-005
1501.750000,1.4660E-005
1502.000000,1.3930E-005
1502.250000,1.3210E-005
1502.500000,1.2820E-005
1502.750000,1.2370E-005
1503.000000,1.2090E-005
1503.250000,1.1840E-005
1503.500000,1.1670E-005
1503.750000,1.1560E-005
1504.000000,1.1410E-005
1504.250000,1.1210E-005
1504.500000,1.0950E-005
1504.750000,1.0750E-005
1505.000000,1.0430E-005
1505.250000,1.0170E-005
1505.500000,9.8430E-006
1505.750000,9.5650E-006
1506.000000,9.3520E-006
1506.250000,9.1500E-006
1506.500000,8.9960E-006
1506.750000,9.0290E-006
1507.000000,8.9650E-006
1507.250000,8.9990E-006
1507.500000,9.0390E-006
1507.750000,8.9350E-006
1508.000000,8.9570E-006
1508.250000,8.7600E-006
1508.500000,8.5520E-006
1508.750000,8.3590E-006
1509.000000,7.9760E-006
1509.250000,7.5990E-006
1509.500000,7.2610E-006
1509.750000,6.9770E-006
1510.000000,6.6540E-006
1510.250000,6.3460E-006
1510.500000,6.0680E-006
1510.750000,5.9100E-006
1511.000000,5.8040E-006
1511.250000,5.6430E-006
1511.500000,5.5790E-006
1511.750000,5.4220E-006
1512.000000,5.3110E-006
1512.250000,5.2820E-006
1512.500000,5.1690E-006
1512.750000,5.1060E-006
1513.000000,4.9830E-006
1513.250000,4.7730E-006
1513.500000,4.6960E-006
1513.750000,4.5860E-006
1514.000000,4.4320E-006
1514.250000,4.4130E-006
1514.500000,4.3690E-006
1514.750000,4.4240E-006
1515.000000,4.4570E-006
1515.250000,4.5460E-006
1515.500000,4.7000E-006
1515.750000,4.8240E-006
1516.000000,4.8900E-006
1516.250000,5.0010E-006
1516.500000,5.0360E-006
1516.750000,5.2020E-006
1517.000000,5.2460E-006
1517.250000,5.3560E-006
1517.500000,5.4630E-006
1517.750000,5.5210E-006
1518.000000,5.6840E-006
1518.250000,5.8410E-006
1518.500000,6.1090E-006
1518.750000,6.2820E-006
1519.000000,6.5320E-006
1519.250000,6.8000E-006
1519.500000,7.0030E-006
1519.750000,7.2820E-006
1520.000000,7.4340E-006
1520.250000,7.5790E-006
1520.500000,7.6850E-006
1520.750000,7.7830E-006
1521.000000,7.8490E-006
1521.250000,7.9710E-006
1521.500000,8.0080E-006
1521.750000,8.0130E-006
1522.000000,8.0450E-006
1522.250000,8.1200E-006
1522.500000,8.2260E-006
1522.750000,8.3270E-006
1523.000000,8.4090E-006
1523.250000,8.5570E-006
1523.500000,8.6600E-006
1523.750000,8.8020E-006
1524.000000,8.8790E-006
1524.250000,8.9090E-006
1524.500000,8.9410E-006
1524.750000,8.7880E-006
1525.000000,8.7030E-006
1525.250000,8.5630E-006
1525.500000,8.4360E-006
1525.750000,8.3220E-006
1526.000000,8.1580E-006
1526.250000,8.0930E-006
1526.500000,8.1040E-006
1526.750000,8.1850E-006
1527.000000,8.2940E-006
1527.250000,8.3840E-006
1527.500000,8.4570E-006
1527.750000,8.5070E-006
1528.000000,8.5340E-006
1528.250000,8.4180E-006
1528.500000,8.4410E-006
1528.750000,8.3900E-006
1529.000000,8.2970E-006
1529.250000,8.2400E-006
1529.500000,8.2080E-006
1529.750000,8.2380E-006
1530.000000,8.3330E-006
1530.250000,8.4950E-006
1530.500000,8.4780E-006
1530.750000,8.6210E-006
1531.000000,8.7530E-006
1531.250000,8.8650E-006
1531.500000,8.9200E-006
1531.750000,9.0550E-006
1532.000000,9.1880E-006
1532.250000,9.2230E-006
1532.500000,9.3010E-006
1532.750000,9.3080E-006
1533.000000,9.2730E-006
1533.250000,9.3050E-006
1533.500000,9.3590E-006
1533.750000,9.3030E-006
1534.000000,9.3370E-006
1534.250000,9.4150E-006
1534.500000,9.4870E-006
1534.750000,9.6340E-006
1535.000000,9.7530E-006
1535.250000,9.7630E-006
1535.500000,9.8310E-006
1535.750000,9.7290E-006
1536.000000,9.6900E-006
1536.250000,9.5910E-006
1536.500000,9.4500E-006
1536.750000,9.3300E-006
1537.000000,9.1370E-006
1537.250000,8.8580E-006
1537.500000,8.6820E-006
1537.750000,8.5790E-006
1538.000000,8.4920E-006
1538.250000,8.5320E-006
1538.500000,8.5230E-006
1538.750000,8.5830E-006
1539.000000,8.5520E-006
1539.250000,8.4690E-006
1539.500000,8.3490E-006
1539.750000,8.2170E-006
1540.000000,7.9340E-006
1540.250000,7.7610E-006
1540.500000,7.4850E-006
1540.750000,7.1450E-006
1541.000000,6.9180E-006
1541.250000,6.7220E-006
1541.500000,6.5210E-006
1541.750000,6.3480E-006
1542.000000,6.2650E-006
1542.250000,6.2590E-006
1542.500000,6.2200E-006
1542.750000,6.2110E-006
1543.000000,6.1190E-006
1543.250000,6.0540E-006
1543.500000,5.9910E-006
1543.750000,5.9330E-006
1544.000000,5.8910E-006
1544.250000,5.8470E-006
1544.500000,5.7880E-006
1544.750000,5.7900E-006
1545.000000,5.7980E-006
1545.250000,5.7700E-006
1545.500000,5.9130E-006
1545.750000,5.9590E-006
1546.000000,6.0510E-006
1546.250000,6.1450E-006
1546.500000,6.1150E-006
1546.750000,6.1760E-006
1547.000000,6.2360E-006
1547.250000,6.2660E-006
1547.500000,6.2870E-006
1547.750000,6.2790E-006
1548.000000,6.3400E-006
1548.250000,6.3480E-006
1548.500000,6.3740E-006
1548.750000,6.3300E-006
1549.000000,6.4340E-006
1549.250000,6.4970E-006
1549.500000,6.6470E-006
1549.750000,6.8450E-006
1550.000000,6.9520E-006
1550.250000,7.1500E-006
1550.500000,7.2820E-006
1550.750000,7.4460E-006
1551.000000,7.5960E-006
1551.250000,7.5810E-006
1551.500000,7.6130E-006
1551.750000,7.5230E-006
1552.000000,7.4260E-006
1552.250000,7.3130E-006
1552.500000,7.1500E-006
1552.750000,7.0730E-006
1553.000000,6.9220E-006
1553.250000,6.8990E-006
1553.500000,6.9500E-006
1553.750000,7.0610E-006
1554.000000,7.0510E-006
1554.250000,7.0880E-006
1554.500000,7.1770E-006
1554.750000,7.2130E-006
1555.000000,7.1850E-006
1555.250000,7.0620E-006
1555.500000,6.9560E-006
1555.750000,6.9150E-006
1556.000000,6.8040E-006
1556.250000,6.6530E-006
1556.500000,6.5130E-006
1556.750000,6.5300E-006
1557.000000,6.5410E-006
1557.250000,6.5650E-006
1557.500000,6.4960E-006
1557.750000,6.5730E-006
1558.000000,6.4260E-006
1558.250000,6.3600E-006
1558.500000,6.3170E-006
1558.750000,6.2570E-006
1559.000000,6.1410E-006
1559.250000,6.0410E-006
1559.500000,5.9480E-006
1559.750000,5.8410E-006
1560.000000,5.6900E-006
1560.250000,5.7170E-006
1560.500000,5.7720E-006
1560.750000,5.6790E-006
1561.000000,5.7430E-006
1561.250000,5.7560E-006
1561.500000,5.8400E-006
1561.750000,5.8330E-006
1562.000000,5.8910E-006
1562.250000,5.9030E-006
1562.500000,5.8560E-006
1562.750000,5.8390E-006
1563.000000,5.8240E-006
1563.250000,5.7460E-006
1563.500000,5.6640E-006
1563.750000,5.5410E-006
1564.000000,5.4330E-006
1564.250000,5.2910E-006
1564.500000,5.2980E-006
1564.750000,5.2880E-006
1565.000000,5.3310E-006
1565.250000,5.3680E-006
1565.500000,5.4280E-006
1565.750000,5.5340E-006
1566.000000,5.4900E-006
1566.250000,5.5190E-006
1566.500000,5.5780E-006
1566.750000,5.5080E-006
1567.000000,5.4410E-006
1567.250000,5.3480E-006
1567.500000,5.2640E-006
1567.750000,5.1480E-006
1568.000000,5.0940E-006
1568.250000,4.9960E-006
1568.500000,4.9770E-006
1568.750000,4.9660E-006
1569.000000,4.9560E-006
1569.250000,4.9200E-006
1569.500000,4.9510E-006
1569.750000,4.9130E-006
1570.000000,4.9020E-006
1570.250000,4.8450E-006
1570.500000,4.7180E-006
1570.750000,4.6670E-006
1571.000000,4.5720E-006
1571.250000,4.5230E-006
1571.500000,4.3720E-006
1571.750000,4.3540E-006
1572.000000,4.3520E-006
1572.250000,4.2980E-006
1572.500000,4.3210E-006
1572.750000,4.3470E-006
1573.000000,4.3660E-006
1573.250000,4.4170E-006
1573.500000,4.3070E-006
1573.750000,4.2700E-006
1574.000000,4.1230E-006
1574.250000,4.0950E-006
1574.500000,3.9900E-006
1574.750000,3.8550E-006
1575.000000,3.8390E-006
1575.250000,3.7690E-006
1575.500000,3.7070E-006
1575.750000,3.6950E-006
1576.000000,3.7150E-006
1576.250000,3.7840E-006
1576.500000,3.7210E-006
1576.750000,3.8230E-006
1577.000000,3.8930E-006
1577.250000,3.8990E-006
1577.500000,3.9540E-006
1577.750000,3.9210E-006
1578.000000,3.9790E-006
1578.250000,4.0010E-006
1578.500000,4.0410E-006
1578.750000,4.0780E-006
1579.000000,4.1340E-006
1579.250000,4.1440E-006
1579.500000,4.2500E-006
1579.750000,4.2940E-006
1580.000000,4.3420E-006
1580.250000,4.3930E-006
1580.500000,4.6560E-006
1580.750000,4.6840E-006
1581.000000,4.8360E-006
1581.250000,4.9600E-006
1581.500000,5.0780E-006
1581.750000,5.1950E-006
1582.000000,5.2980E-006
1582.250000,5.4540E-006
1582.500000,5.6000E-006
1582.750000,5.7160E-006
1583.000000,5.7760E-006
1583.250000,5.9870E-006
1583.500000,6.1120E-006
1583.750000,6.3420E-006
1584.000000,6.5150E-006
1584.250000,6.6410E-006
1584.500000,6.7210E-006
1584.750000,6.8530E-006
1585.000000,6.8880E-006
1585.250000,6.9750E-006
1585.500000,7.0090E-006
1585.750000,7.0400E-006
1586.000000,6.9770E-006
1586.250000,6.9780E-006
1586.500000,6.9870E-006
1586.750000,6.9700E-006
1587.000000,7.1020E-006
1587.250000,7.2250E-006
1587.500000,7.3690E-006
1587.750000,7.4090E-006
1588.000000,7.5690E-006
1588.250000,7.7510E-006
1588.500000,7.8490E-006
1588.750000,7.9220E-006
1589.000000,7.9370E-006
1589.250000,7.9950E-006
1589.500000,7.9630E-006
1589.750000,7.9430E-006
1590.000000,7.8590E-006
1590.250000,7.9090E-006
1590.500000,7.8720E-006
1590.750000,7.8180E-006
1591.000000,7.8460E-006
1591.250000,7.7600E-006
1591.500000,7.8230E-006
1591.750000,7.8230E-006
1592.000000,7.8070E-006
1592.250000,7.8180E-006
1592.500000,7.7820E-006
1592.750000,7.7310E-006
1593.000000,7.6320E-006
1593.250000,7.6950E-006
1593.500000,7.6860E-006
1593.750000,7.7170E-006
1594.000000,7.6500E-006
1594.250000,7.6530E-006
1594.500000,7.6770E-006
1594.750000,7.8360E-006
1595.000000,7.8890E-006
1595.250000,7.9820E-006
1595.500000,7.9890E-006
1595.750000,7.9430E-006
1596.000000,7.9730E-006
1596.250000,7.9650E-006
1596.500000,7.9090E-006
1596.750000,7.8000E-006
1597.000000,7.7580E-006
1597.250000,7.5900E-006
1597.500000,7.5010E-006
1597.750000,7.3900E-006
1598.000000,7.3800E-006
1598.250000,7.2950E-006
1598.500000,7.3360E-006
1598.750000,7.3960E-006
1599.000000,7.3960E-006
1599.250000,7.4350E-006
1599.500000,7.4460E-006
1599.750000,7.4550E-006
1600.000000,7.6050E-006
1600.250000,7.6190E-006
1600.500000,7.5910E-006
1600.750000,7.4890E-006
1601.000000,7.4790E-006
1601.250000,7.4480E-006
1601.500000,7.4760E-006
1601.750000,7.4240E-006
1602.000000,7.2860E-006
1602.250000,7.2600E-006
1602.500000,7.2010E-006
1602.750000,7.0730E-006
1603.000000,7.1090E-006
1603.250000,7.0180E-006
1603.500000,6.9700E-006
1603.750000,6.8800E-006
1604.000000,6.7560E-006
1604.250000,6.7000E-006
1604.500000,6.6380E-006
1604.750000,6.5500E-006
1605.000000,6.4790E-006
1605.250000,6.4850E-006
1605.500000,6.4420E-006
1605.750000,6.3750E-006
1606.000000,6.4180E-006
1606.250000,6.4420E-006
1606.500000,6.4960E-006
1606.750000,6.4270E-006
1607.000000,6.4480E-006
1607.250000,6.3500E-006
1607.500000,6.2840E-006
1607.750000,6.2700E-006
1608.000000,6.1500E-006
1608.250000,6.0990E-006
1608.500000,5.9190E-006
1608.750000,5.8380E-006
1609.000000,5.6320E-006
1609.250000,5.5080E-006
1609.500000,5.5270E-006
1609.750000,5.4620E-006
1610.000000,5.3000E-006
1610.250000,5.3330E-006
1610.500000,5.3740E-006
1610.750000,5.2660E-006
1611.000000,5.2390E-006
1611.250000,5.2360E-006
1611.500000,5.2020E-006
1611.750000,5.1770E-006
1612.000000,5.0740E-006
1612.250000,4.9950E-006
1612.500000,4.9360E-006
1612.750000,4.8950E-006
1613.000000,4.8030E-006
1613.250000,4.8170E-006
1613.500000,4.6260E-006
1613.750000,4.6360E-006
1614.000000,4.6250E-006
1614.250000,4.5500E-006
1614.500000,4.5370E-006
1614.750000,4.4730E-006
1615.000000,4.4080E-006
1615.250000,4.2030E-006
1615.500000,4.1530E-006
1615.750000,3.9870E-006
1616.000000,3.8980E-006
1616.250000,3.9160E-006
1616.500000,3.8480E-006
1616.750000,3.8190E-006
1617.000000,3.7930E-006
1617.250000,3.8420E-006
1617.500000,3.8280E-006
1617.750000,3.9000E-006
1618.000000,3.8220E-006
1618.250000,3.7520E-006
1618.500000,3.7470E-006
1618.750000,3.6670E-006
1619.000000,3.5500E-006
1619.250000,3.5340E-006
1619.500000,3.4160E-006
1619.750000,3.3800E-006
1620.000000,3.3040E-006
1620.250000,3.2250E-006
1620.500000,3.1750E-006
1620.750000,3.1030E-006
1621.000000,3.0590E-006
1621.250000,3.0570E-006
1621.500000,3.0350E-006
1621.750000,2.9970E-006
1622.000000,2.9280E-006
1622.250000,2.9030E-006
1622.500000,2.8780E-006
1622.750000,2.7980E-006
1623.000000,2.7700E-006
1623.250000,2.6470E-006
1623.500000,2.6520E-006
1623.750000,2.5990E-006
1624.000000,2.6040E-006
1624.250000,2.5400E-006
1624.500000,2.5160E-006
1624.750000,2.6190E-006
1625.000000,2.5620E-006
1625.250000,2.5110E-006
1625.500000,2.4490E-006
1625.750000,2.3490E-006
1626.000000,2.3320E-006
1626.250000,2.2480E-006
1626.500000,2.2030E-006
1626.750000,2.0910E-006
1627.000000,2.0280E-006
1627.250000,1.9770E-006
1627.500000,1.9410E-006
1627.750000,1.9350E-006
1628.000000,1.9270E-006
1628.250000,1.8910E-006
1628.500000,1.8730E-006
1628.750000,1.9170E-006
1629.000000,1.8530E-006
1629.250000,1.8110E-006
1629.500000,1.7520E-006
1629.750000,1.7090E-006
1630.000000,1.6610E-006
1630.250000,1.6380E-006
1630.500000,1.5410E-006
1630.750000,1.6050E-006
1631.000000,1.5400E-006
1631.250000,1.5050E-006
1631.500000,1.5130E-006
1631.750000,1.4690E-006
1632.000000,1.4250E-006
1632.250000,1.3880E-006
1632.500000,1.3340E-006
1632.750000,1.3210E-006
1633.000000,1.2690E-006
1633.250000,1.2930E-006
1633.500000,1.1740E-006
1633.750000,1.1710E-006
1634.000000,1.1740E-006
1634.250000,1.1280E-006
1634.500000,1.0650E-006
1634.750000,1.0480E-006
1635.000000,1.0730E-006
1635.250000,1.0660E-006
1635.500000,1.0420E-006
1635.750000,1.0000E-006
1636.000000,1.0280E-006
1636.250000,1.0170E-006
1636.500000,9.5420E-007
1636.750000,9.4380E-007
1637.000000,9.2130E-007
1637.250000,8.2560E-007
1637.500000,8.3910E-007
1637.750000,8.4850E-007
1638.000000,7.1380E-007
1638.250000,7.4880E-007
1638.500000,7.1100E-007
1638.750000,7.5980E-007
1639.000000,6.8900E-007
1639.250000,6.6900E-007
1639.500000,6.6450E-007
1639.750000,6.6060E-007
1640.000000,6.1040E-007
1640.250000,6.3040E-007
1640.500000,6.3610E-007
1640.750000,6.3390E-007
1641.000000,5.6780E-007
1641.250000,5.8130E-007
1641.500000,5.2850E-007
1641.750000,5.5480E-007
1642.000000,5.7350E-007
1642.250000,5.7730E-007
1642.500000,5.3810E-007
1642.750000,5.2140E-007
1643.000000,5.3920E-007
1643.250000,5.4560E-007
1643.500000,5.4530E-007
1643.750000,5.4060E-007
1644.000000,5.3120E-007
1644.250000,5.1290E-007
1644.500000,5.1430E-007
1644.750000,5.0910E-007
1645.000000,5.1530E-007
1645.250000,5.9810E-007
1645.500000,5.6440E-007
1645.750000,5.8820E-007
1646.000000,5.8850E-007
1646.250000,5.7990E-007
1646.500000,5.9190E-007
1646.750000,6.6630E-007
1647.000000,6.7810E-007
1647.250000,6.4120E-007
1647.500000,7.2180E-007
1647.750000,6.7780E-007
1648.000000,6.4990E-007
1648.250000,7.3510E-007
1648.500000,6.7120E-007
1648.750000,6.9730E-007
1649.000000,7.4540E-007
1649.250000,7.5640E-007
1649.500000,7.6190E-007
1649.750000,7.5250E-007
1650.000000,7.9500E-007
1650.250000,8.5690E-007
1650.500000,8.1140E-007
1650.750000,7.6690E-007
1651.000000,7.9540E-007
1651.250000,8.6010E-007
1651.500000,8.8910E-007
1651.750000,8.2870E-007
1652.000000,8.2230E-007
1652.250000,8.7230E-007
1652.500000,8.4940E-007
1652.750000,8.8410E-007
1653.000000,9.1940E-007
1653.250000,9.5220E-007
1653.500000,9.8560E-007
1653.750000,9.5020E-007
1654.000000,1.0400E-006
1654.250000,9.8130E-007
1654.500000,9.9530E-007
1654.750000,9.9700E-007
1655.000000,9.7560E-007
1655.250000,1.0230E-006
1655.500000,1.0150E-006
1655.750000,9.6630E-007
1656.000000,9.7350E-007
1656.250000,9.4460E-007
1656.500000,1.0750E-006
1656.750000,1.1180E-006
1657.000000,9.6720E-007
1657.250000,1.0650E-006
1657.500000,1.0740E-006
1657.750000,1.0310E-006
1658.000000,1.0470E-006
1658.250000,1.1230E-006
1658.500000,9.8060E-007
1658.750000,1.0420E-006
1659.000000,1.0020E-006
1659.250000,1.0170E-006
1659.500000,9.7490E-007
1659.750000,1.0620E-006
1660.000000,1.0390E-006
1660.250000,1.0690E-006
1660.500000,1.0690E-006
1660.750000,1.0980E-006
1661.000000,1.1010E-006
1661.250000,1.0680E-006
1661.500000,1.0240E-006
1661.750000,1.0860E-006
1662.000000,1.0320E-006
1662.250000,1.0130E-006
1662.500000,1.0080E-006
1662.750000,1.0130E-006
1663.000000,1.0020E-006
1663.250000,1.0040E-006
1663.500000,1.0290E-006
1663.750000,1.0870E-006
1664.000000,1.0020E-006
1664.250000,1.0280E-006
1664.500000,9.9800E-007
1664.750000,1.0120E-006
1665.000000,9.5980E-007
1665.250000,9.2090E-007
1665.500000,9.9410E-007
1665.750000,9.9550E-007
1666.000000,9.7790E-007
1666.250000,9.3200E-007
1666.500000,9.6640E-007
1666.750000,1.0220E-006
1667.000000,9.5540E-007
1667.250000,1.0320E-006
1667.500000,9.5030E-007
1667.750000,9.3160E-007
1668.000000,9.2030E-007
1668.250000,9.4270E-007
1668.500000,9.9910E-007
1668.750000,8.7050E-007
1669.000000,8.7040E-007
1669.250000,8.6640E-007
1669.500000,8.2900E-007
1669.750000,7.2300E-007
1670.000000,8.7300E-007
1670.250000,7.7230E-007
1670.500000,7.7580E-007
1670.750000,7.6550E-007
1671.000000,7.9180E-007
1671.250000,7.5110E-007
1671.500000,7.4570E-007
1671.750000,7.6900E-007
1672.000000,6.8660E-007
1672.250000,7.1610E-007
1672.500000,7.8760E-007
1672.750000,7.6980E-007
1673.000000,7.2540E-007
1673.250000,6.6370E-007
1673.500000,6.9380E-007
1673.750000,6.2580E-007
1674.000000,6.4710E-007
1674.250000,5.9600E-007
1674.500000,7.0100E-007
1674.750000,6.5910E-007
1675.000000,6.2370E-007
1675.250000,6.3740E-007
1675.500000,5.4010E-007
1675.750000,5.2770E-007
1676.000000,5.1310E-007
1676.250000,5.8570E-007
1676.500000,6.3070E-007
1676.750000,5.6960E-007
1677.000000,4.8680E-007
1677.250000,4.9270E-007
1677.500000,5.7700E-007
1677.750000,4.8690E-007
1678.000000,4.0650E-007
1678.250000,5.1710E-007
1678.500000,4.6260E-007
1678.750000,5.2990E-007
1679.000000,4.5880E-007
1679.250000,5.1620E-007
1679.500000,4.5390E-007
1679.750000,3.7950E-007
1680.000000,4.0780E-007
1680.250000,4.4990E-007
1680.500000,3.9860E-007
1680.750000,3.3620E-007
1681.000000,4.1560E-007
1681.250000,4.0010E-007
1681.500000,3.5370E-007
1681.750000,3.5450E-007
