File,WaveData20230804_130.csv,
Date/Time,23-08-04/08:27,

Center Wavelength,1450,nm
Span Wavelength,500,nm
Start Wavelength,1200,nm
Stop Wavelength,1700,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,1.0,nm
Actual Resolution,1.024,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,2001,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Pulse Mode,Off,

Trace,A
1679.000000,-1.7420E-008
1679.250000,-9.0400E-009
1679.500000,1.4140E-008
1679.750000,-1.5540E-009
1680.000000,6.1860E-008
1680.250000,-2.5450E-008
1680.500000,-2.4160E-008
1680.750000,6.4110E-008
1681.000000,2.6140E-008
1681.250000,4.9820E-009
1681.500000,2.4300E-008
1681.750000,-3.2430E-008
1682.000000,-6.2940E-008
1682.250000,1.4370E-008
1682.500000,1.7980E-008
1682.750000,-1.9790E-008
1683.000000,4.5160E-008
1683.250000,-4.6340E-008
1683.500000,4.4170E-008
1683.750000,-7.0900E-008
1684.000000,7.9650E-008
1684.250000,2.0950E-008
1684.500000,4.0800E-009
1684.750000,-4.7030E-009
1685.000000,1.2760E-008
1685.250000,-4.2800E-008
1685.500000,2.9320E-008
1685.750000,-7.4760E-008
1686.000000,4.2000E-008
1686.250000,-1.4730E-008
1686.500000,-2.5420E-008
1686.750000,8.4250E-008
1687.000000,-4.9760E-008
1687.250000,-6.7330E-008
1687.500000,5.4970E-009
1687.750000,4.8310E-008
1688.000000,1.8600E-008
1688.250000,4.6340E-008
1688.500000,3.9800E-008
1688.750000,1.4000E-008
1689.000000,3.2420E-008
1689.250000,2.2870E-008
1689.500000,2.1220E-008
1689.750000,2.6930E-008
1690.000000,-2.5320E-008
1690.250000,7.2430E-010
1690.500000,4.2490E-008
1690.750000,-1.5340E-008
1691.000000,-6.3980E-009
1691.250000,-7.3150E-009
1691.500000,-1.1590E-008
1691.750000,4.8870E-008
1692.000000,-5.6790E-008
1692.250000,5.8290E-008
1692.500000,1.4960E-008
1692.750000,1.7470E-008
1693.000000,-2.1910E-008
1693.250000,-3.0740E-009
1693.500000,-1.0060E-007
1693.750000,4.8070E-008
1694.000000,3.7430E-009
1694.250000,7.6090E-009
1694.500000,1.7300E-008
1694.750000,2.5490E-008
1695.000000,3.3600E-008
1695.250000,-4.3470E-008
1695.500000,1.5450E-008
1695.750000,-5.2170E-008
1696.000000,4.2100E-008
1696.250000,-5.2750E-008
1696.500000,6.1470E-008
1696.750000,-2.8980E-009
1697.000000,6.4590E-008
1697.250000,-1.2580E-008
1697.500000,7.1310E-008
1697.750000,3.8530E-008
1698.000000,-2.5010E-009
1698.250000,3.7730E-008
1698.500000,-1.3100E-007
1698.750000,1.4320E-007
1699.000000,-2.0340E-008
1699.250000,4.8960E-008
1699.500000,8.9140E-008
1699.750000,1.0620E-008
1700.000000,4.1080E-008
